project_id,project_url,pull_request_id,pullreq_id,user_id,comment_id,position,body,commit_id,created_at,dialogue_act_classification_ml,pr_comments_cnt,pr_review_comments_cnt,pr_commits_cnt,pr_additions,pr_deletions,pr_changed_files,pr_merged_by_user_id,comment_author_association,comment_is_by_author,comment_updated_at,comment_html_url,pr_commits_cnt_prior_to_comment,commit_file_status,commit_file_additions,commit_file_deletions,commit_file_changes
37843,https://api.github.com/repos/DSpace/DSpace,30706965,1881,9348262,154659744,121,"I think that currently we synchronise our threads a bit too much. I think this results in all REST API calls to go sequentially through this lock. Additionally, we might think about not checking Flyway for each and every REST API call. But I'll take that discussion to another ticket. I've reverted the change here.",845433232,2017-12-04 14:19:53 UTC,Clarify,6,6,44,8466,374,150,1537527,CONTRIBUTOR,True,2017-12-13T22:39:23Z,https://github.com/DSpace/DSpace/pull/1881#discussion_r154659744,Not Available,Not Available,Not Available,Not Available,Not Available
37843,https://api.github.com/repos/DSpace/DSpace,13462660,1344,146836,57953353,34,"@bram-atmire : one thing I just realized.  The configs in `local.cfg.EXAMPLE` are commented out on purpose (because the defaults all reside in dspace.cfg, and *everything* is optional in `local.cfg`).  So, this PR likely needs also change default settings in dspace.cfg.  Otherwise, if a config isn't specified in your local.cfg, the existing defaults in dspace.cfg will be in affect.",416469081,2016-03-30 19:59:49 UTC,Clarify,4,6,2,24,24,2,Not Available,MEMBER,False,2016-03-30T20:12:42Z,https://github.com/DSpace/DSpace/pull/1344#discussion_r57953353,0,modified,12,12,24
37843,https://api.github.com/repos/DSpace/DSpace,21687672,1653,578729,103271630,18,"In my hurry to recreate this PR, it looks like I merged changes incorrectly.  Thanks for catching this.",630672566,2017-02-27 18:05:11 UTC,Statement,2,3,16,39,7,6,Not Available,CONTRIBUTOR,True,2017-02-27T21:41:46Z,https://github.com/DSpace/DSpace/pull/1653#discussion_r103271630,2,modified,6,12,18
37843,https://api.github.com/repos/DSpace/DSpace,30372953,1873,271753,148113720,44,as the concept of session has been completely withdrawn (the SessionService interface was deleted) it should be better to change the method signature,823677668,2017-10-31 20:11:29 UTC,Statement,10,4,43,2846,1134,69,1537527,MEMBER,False,2017-11-23T11:31:32Z,https://github.com/DSpace/DSpace/pull/1873#discussion_r148113720,Not Available,Not Available,Not Available,Not Available,Not Available
37843,https://api.github.com/repos/DSpace/DSpace,4558336,629,75315,17371828,73,DatabaseManager.isOracle(),156153265,2014-09-10 14:26:07 UTC,Emotion,4,12,7,2718,1680,63,Not Available,MEMBER,False,2014-09-24T13:24:18Z,https://github.com/DSpace/DSpace/pull/629#discussion_r17371828,0,modified,118,84,202
37843,https://api.github.com/repos/DSpace/DSpace,36397586,1985,146836,174799797,15,"Silly question, perhaps, but why did you choose this version? 

As best as I can tell, it looks like `hibernate-validator-cdi` doesn't follow the same versioning as Hibernate ORM.  I know we use Hibernate `5.2.8.Final`, but I'm not sure that means we need to use 5.2 of Validator-CDI.

Reading the Validator docs, it looks like version `5.4.x` has the same compatibility as `5.2.x`, but is newer: 
* http://hibernate.org/validator/releases/5.4/
* http://hibernate.org/validator/releases/5.2/

The most recent Validator is 6.0.x, but that looks to require Bean Validation 2.0 (which is a newer standard, and requires Java 8).  Since `master` also requires Java 8, I actually wonder if we could even jump to using this version?
* http://hibernate.org/validator/releases/6.0/

In any case, we might want to move the version of `hibernate-validator-cdi` into the Parent POM, alongside the Java version and Hibernate version: https://github.com/DSpace/DSpace/blob/master/pom.xml#L34   Otherwise, I worry we'll forget to update this whenever we update other dependencies.",945655468,2018-03-15 14:23:27 UTC,Clarify,0,2,2,19,1,2,483997,MEMBER,False,2018-03-15T14:59:02Z,https://github.com/DSpace/DSpace/pull/1985#discussion_r174799797,0,modified,11,1,12
37843,https://api.github.com/repos/DSpace/DSpace,23571043,1714,146836,111984490,10,Not sure I understand the purpose to this TODO?  Did you mean to add an `@Override` here?,672882426,2017-04-18 15:25:30 UTC,Clarify,3,2,1,65,25,7,1111057,MEMBER,False,2017-04-18T16:12:50Z,https://github.com/DSpace/DSpace/pull/1714#discussion_r111984490,Not Available,Not Available,Not Available,Not Available,Not Available
37843,https://api.github.com/repos/DSpace/DSpace,25235405,1766,146836,121220451,206,"Ok, makes sense now. I didn't realize the scale of the processing time here. We should just make this clear in the documentation, and also make it clear how to set `num-rec` to ""all"" (assuming that is also possible and assuming you understand the risks of doing so).",711248472,2017-06-09 20:52:52 UTC,Clarify,12,22,20,742,0,2,Not Available,MEMBER,False,2017-06-13T21:59:51Z,https://github.com/DSpace/DSpace/pull/1766#discussion_r121220451,12,modified,34,18,52
37843,https://api.github.com/repos/DSpace/DSpace,18616402,1563,578729,123349182,49,"I validated the issue that I reported above.  When a user has ADMIN rights to both collections and communities, the location search is corrupted.

> )+OR+location:(+mfc564c62-b178-4d8b-8789-995e3e7e5377+OR+m40249564-ea3a-4bdc-86fd-21cf6b554187ld65b663c-647c-4a4f-9737-671af7f0c8ab+)
",551291522,2017-06-21 19:52:55 UTC,nAnswer,3,4,1,40,39,1,Not Available,CONTRIBUTOR,False,2017-06-21T19:52:55Z,https://github.com/DSpace/DSpace/pull/1563#discussion_r123349182,0,modified,40,39,79
37843,https://api.github.com/repos/DSpace/DSpace,8921336,1025,146837,37500121,146,"I think that we will get an ""ConcurrentModificationException"" here. Because the ""BundleBitstream"" list is persisted, so when we delete an item from a list we are iterating it will alter the list.
The best way to fix this is by using an iterator:
Bitstream bs = result.getBitstream();
Iterator<BundleBitstream> b2bs = bs.getBundles().iterator();
while (b2bs.hasNext()) {
	BundleBitstream bundleBitstream = b2bs.next();
	b2bs.remove();
	Bundle bundle = bundleBitstream.getBundle();
	bundleService.removeBitstream(sc.getContext(), bundle, bs);
	bundleService.update(sc.getContext(), bundle);
}",299390820,2015-08-20 04:59:44 UTC,Clarify,6,12,5,11611,10304,77,1479750,MEMBER,False,2015-08-26T21:51:49Z,https://github.com/DSpace/DSpace/pull/1025#discussion_r37500121,Not Available,Not Available,Not Available,Not Available,Not Available
37843,https://api.github.com/repos/DSpace/DSpace,8921336,1025,313997,37710908,32,"It does, thanks @KevinVdV! I've amended my pull request.",299463279,2015-08-23 19:44:33 UTC,Emphasis,6,12,5,11611,10304,77,1479750,MEMBER,True,2015-08-26T21:51:49Z,https://github.com/DSpace/DSpace/pull/1025#discussion_r37710908,Not Available,Not Available,Not Available,Not Available,Not Available
37843,https://api.github.com/repos/DSpace/DSpace,23042848,1694,1201813,113895968,136,"For a moment I thought if we would need to be able to cache authorizations for groups too. But a context is bundled to a request and that is always run by one EPerson only. Following, caching authorizations for groups wouldn't help anyone.",661332352,2017-04-28 10:08:36 UTC,Clarify,17,22,21,1660,176,51,611569,MEMBER,False,2017-05-04T15:14:28Z,https://github.com/DSpace/DSpace/pull/1694#discussion_r113895968,0,modified,70,19,89
37843,https://api.github.com/repos/DSpace/DSpace,10769167,1194,760650,47333135,19,Still needs some handling of the context so it doesn't leak on exception.,352096110,2015-12-11 08:59:59 UTC,Statement,11,1,1,27,3,4,Not Available,CONTRIBUTOR,False,2015-12-11T08:59:59Z,https://github.com/DSpace/DSpace/pull/1194#discussion_r47333135,0,modified,23,0,23
37843,https://api.github.com/repos/DSpace/DSpace,5552597,801,199480,46430037,240,"+1 refactoring into a method, it's a good suggestion",196901531,2015-12-02 15:44:34 UTC,Statement,17,17,21,535,42,8,483997,MEMBER,False,2016-01-22T17:55:36Z,https://github.com/DSpace/DSpace/pull/801#discussion_r46430037,10,modified,183,22,205
37843,https://api.github.com/repos/DSpace/DSpace,5781444,820,146836,22733399,1,"@mhwood - I do agree with this in concept. Unfortunately though, our existing Test Framework doesn't seem to support this. Simply renaming the class to ""DSpaceAIPDisseminateIngestIT"" seems to cause it to be entirely ignored so it never gets executed.

So, as discussed in IRC, it seems like we'd need further rework / cleanup of our Test Framework to support this idea. Currently all our other Integration tests seem to be named ""*IntegrationTest"", e.g. `AbstractIntegrationTest`, `CommunityCollectionIntegrationTest`.",203830998,2015-01-09 17:32:38 UTC,Clarify,3,2,8,1259,75,10,611569,MEMBER,True,2015-01-09T18:48:56Z,https://github.com/DSpace/DSpace/pull/820#discussion_r22733399,6,modified,181,55,236
16827424,https://api.github.com/repos/grpc/grpc-java,19706165,2513,5551325,92240902,94,no need for this.  It should be implicit.,575297378,2016-12-13 19:00:54 UTC,Statement,1,24,4,480,0,3,5067076,MEMBER,False,2016-12-20T22:37:37Z,https://github.com/grpc/grpc-java/pull/2513#discussion_r92240902,0,added,336,0,336
16827424,https://api.github.com/repos/grpc/grpc-java,9118649,961,6773014,38795166,45,should throw if null,307025093,2015-09-04 19:19:42 UTC,Statement,4,30,1,515,0,11,2811396,CONTRIBUTOR,False,2015-09-09T18:06:45Z,https://github.com/grpc/grpc-java/pull/961#discussion_r38795166,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,15799952,2052,5551325,71196345,22,I thought the purpose was to make sure `write` was called on the proper thread.  Is that not the primary purpose?,478208129,2016-07-18 17:58:20 UTC,Clarify,8,13,1,34,32,2,8943572,MEMBER,True,2016-07-18T17:58:20Z,https://github.com/grpc/grpc-java/pull/2052#discussion_r71196345,0,modified,18,9,27
16827424,https://api.github.com/repos/grpc/grpc-java,22478073,2839,1014305,107783176,96,Make the GET asciistring a constant.,647816079,2017-03-23 21:02:15 UTC,Statement,3,32,1,306,51,11,10237908,MEMBER,False,2017-03-30T21:24:52Z,https://github.com/grpc/grpc-java/pull/2839#discussion_r107783176,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,33892801,3988,1014305,163372933,3,"That should normally be user-specific, not something that comes from the repository. So we'll want to do something different.",895874446,2018-01-23 20:51:43 UTC,Statement,5,10,3,7,6,8,Not Available,MEMBER,False,2018-01-23T21:46:18Z,https://github.com/grpc/grpc-java/pull/3988#discussion_r163372933,1,modified,0,1,1
16827424,https://api.github.com/repos/grpc/grpc-java,32144857,3839,2489413,155638247,157,"I don't get it. More than one stream can have this set to true, yes, but only one of them can commit successfully, how would it cause us to call closed() more than once?",857895056,2017-12-07 20:55:57 UTC,Clarify,4,67,17,287,12,7,4779759,MEMBER,True,2018-01-22T18:08:10Z,https://github.com/grpc/grpc-java/pull/3839#discussion_r155638247,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,19693327,2526,2489413,92907196,18,move `getAttributes()` into one of negotiatorHandler's methods instead,575159265,2016-12-17 00:16:14 UTC,Clarify,3,27,5,167,11,14,4779759,MEMBER,True,2017-01-18T01:40:37Z,https://github.com/grpc/grpc-java/pull/2526#discussion_r92907196,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,25399954,3086,5551325,128887981,54,"Another alternative would be to nest the `MethodDescriptorSupplier`  class as an inner class of the `FileDescriptorSupplier` class, and let it capture the fields and methods.",719404301,2017-07-22 03:19:36 UTC,nAnswer,14,25,3,602,44,18,Not Available,MEMBER,False,2017-08-25T22:32:58Z,https://github.com/grpc/grpc-java/pull/3086#discussion_r128887981,1,modified,6,3,9
16827424,https://api.github.com/repos/grpc/grpc-java,7594214,446,3664876,30624374,4,@vjpai could you take a look at my changes to this proto file?,260141281,2015-05-19 15:31:09 UTC,Statement,13,17,2,1281,644,11,Not Available,MEMBER,True,2015-05-20T15:02:36Z,https://github.com/grpc/grpc-java/pull/446#discussion_r30624374,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,8388600,623,1014305,35015011,139,"Can you move the variant construction, rawFrameWriter assignment, setFrameWriter, and executor.execute lines out of the synchronized block? It appears that none of those need to be done while holding the lock, and it makes it less obvious what constraints are trying to be guaranteed.",280207184,2015-07-20 14:37:41 UTC,Clarify,3,33,1,402,181,3,1962333,MEMBER,False,2015-07-21T17:18:18Z,https://github.com/grpc/grpc-java/pull/623#discussion_r35015011,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,19709543,2530,6634728,94189315,597,You are right. I never thought of the race between termination and `ClientCall.start()`. I have reverted to the preexisting state and captured this case in #1981 ,586460237,2016-12-29 22:52:23 UTC,Clarify,1,41,15,2761,7,11,9053690,CONTRIBUTOR,True,2017-01-09T21:16:38Z,https://github.com/grpc/grpc-java/pull/2530#discussion_r94189315,7,modified,20,23,43
16827424,https://api.github.com/repos/grpc/grpc-java,7594214,446,1014305,30659936,296,Could we still implement this in the server? It doesn't seem good for the primary implementation of the server to be in the Util class and not in the server class.,260230596,2015-05-19 21:47:28 UTC,ynQuestion,13,17,2,1281,644,11,Not Available,MEMBER,False,2015-05-20T15:02:36Z,https://github.com/grpc/grpc-java/pull/446#discussion_r30659936,0,added,343,0,343
16827424,https://api.github.com/repos/grpc/grpc-java,19382692,2479,6634728,92910399,217,You would also need to verify each picker has the right subchannels and status.,575292520,2016-12-17 01:10:06 UTC,Continuer,12,139,32,1119,0,4,9053690,CONTRIBUTOR,False,2016-12-21T10:50:31Z,https://github.com/grpc/grpc-java/pull/2479#discussion_r92910399,16,modified,41,5,46
16827424,https://api.github.com/repos/grpc/grpc-java,11733297,1331,1014305,50754002,69,"This could probably just be a try-finally with `promise.setSuccess()`, right? That seems like it would ease the future handling here. I'm also uneasy about throwing the exception when the stream has already been closed.",378541606,2016-01-25 20:52:55 UTC,Clarify,15,8,6,70,38,5,Not Available,MEMBER,False,2016-01-26T16:14:10Z,https://github.com/grpc/grpc-java/pull/1331#discussion_r50754002,3,modified,26,20,46
16827424,https://api.github.com/repos/grpc/grpc-java,9699890,1100,7000520,41934948,11,The TODO above needs update.,322087511,2015-10-13 20:30:23 UTC,Clarify,1,6,2,127,74,2,2811396,CONTRIBUTOR,False,2015-10-14T20:55:11Z,https://github.com/grpc/grpc-java/pull/1100#discussion_r41934948,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,13893362,1677,6634728,60493681,204,This function is the same as the last one except for the descriptor type. Can it be a template just like `GrpcGetDocLinesForDescriptor()`?,430630149,2016-04-20 21:46:51 UTC,Statement,9,8,1,954,2,15,Not Available,CONTRIBUTOR,False,2016-04-22T14:22:51Z,https://github.com/grpc/grpc-java/pull/1677#discussion_r60493681,Not Available,Not Available,Not Available,Not Available,Not Available
